bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
586	YDL130W	chrIV	+	229905	230527	229905	230527	2	229905,230320,	230019,230527,	P10622
586	YDL129W	chrIV	+	231023	231899	231023	231899	1	231023,	231899,	Q07555
586	YDL128W	chrIV	+	232651	233887	232651	233887	1	232651,	233887,	Q99385
586	YDL127W	chrIV	+	234926	235853	234926	235853	1	234926,	235853,	P25693
586	YDL126C	chrIV	-	236156	238664	236156	238664	1	236156,	238664,	P25694
586	YDL125C	chrIV	-	239018	239606	239018	239606	2	239018,239509,	239398,239606,	Q04344
586	YDL124W	chrIV	+	240258	241197	240258	241197	1	240258,	241197,	Q07551
586	YDL123W	chrIV	+	241417	241840	241417	241840	1	241417,	241840,	Q07549
586	YDL122W	chrIV	+	242551	244981	242551	244981	1	242551,	244981,	P25037
586	YDL121C	chrIV	-	245132	245582	245132	245582	1	245132,	245582,	Q07541
586	YDL120W	chrIV	+	245922	246447	245922	246447	1	245922,	246447,	Q07540
586	YDL119C	chrIV	-	246688	247612	246688	247612	1	246688,	247612,	Q07534
586	YDL118W	chrIV	+	247301	247682	247301	247682	1	247301,	247682,	Q07535
586	YDL117W	chrIV	+	248580	251238	248580	251238	1	248580,	251238,	Q07533
586	YDL116W	chrIV	+	251565	253746	251565	253746	1	251565,	253746,	P52891
586	YDL115C	chrIV	-	253994	255126	253994	255126	2	253994,255044,	254974,255126,	Q07532
586	YDL114W-A	chrIV	+	254934	255048	254934	255048	1	254934,	255048,	n/a
586	YDL114W	chrIV	+	255603	256530	255603	256530	1	255603,	256530,	Q07530
586	YDL113C	chrIV	-	256632	258555	256632	258555	1	256632,	258555,	Q07528
587	YDL111C	chrIV	-	263312	264110	263312	264110	1	263312,	264110,	Q12277
587	YDL110C	chrIV	-	264511	264964	264511	264964	1	264511,	264964,	Q12513
587	YDL109C	chrIV	-	265257	267201	265257	267201	1	265257,	267201,	Q12103
587	YDL108W	chrIV	+	267697	268699	267697	268699	2	267697,267806,	267725,268699,	P06242
587	YDL107W	chrIV	+	268920	269976	268920	269976	1	268920,	269976,	P40990
587	YDL106C	chrIV	-	270221	271901	270221	271901	1	270221,	271901,	P07269
587	YDL105W	chrIV	+	272388	273597	272388	273597	1	272388,	273597,	P43124
587	YDL104C	chrIV	-	273652	274876	273652	274876	1	273652,	274876,	P43122
587	YDL103C	chrIV	-	275147	276581	275147	276581	1	275147,	276581,	P43123
587	YDL102W	chrIV	+	276871	280165	276871	280165	1	276871,	280165,	P15436
587	YDL101C	chrIV	-	280306	281848	280306	281848	1	280306,	281848,	P39009
587	YDL100C	chrIV	-	282111	283176	282111	283176	1	282111,	283176,	Q12154
587	YDL099W	chrIV	+	283418	284444	283418	284444	1	283418,	284444,	Q12191
587	YDL098C	chrIV	-	284580	285165	284580	285165	1	284580,	285165,	Q12368
587	YDL097C	chrIV	-	285390	286695	285390	286695	1	285390,	286695,	Q12377
587	YDL096C	chrIV	-	286997	287324	286997	287324	1	286997,	287324,	n/a
587	YDL095W	chrIV	+	287058	289512	287058	289512	1	287058,	289512,	P33775
587	YDL094C	chrIV	-	289571	290081	289571	290081	1	289571,	290081,	n/a
587	YDL093W	chrIV	+	289908	292140	289908	292140	1	289908,	292140,	P52867
587	YDL092W	chrIV	+	292780	293221	292780	293221	1	292780,	293221,	P38985
587	YDL091C	chrIV	-	293391	294759	293391	294759	1	293391,	294759,	Q12229
587	YDL090C	chrIV	-	295033	296329	295033	296329	1	295033,	296329,	P22007
587	YDL089W	chrIV	+	296819	298274	296819	298274	1	296819,	298274,	Q12066
587	YDL088C	chrIV	-	298416	300003	298416	300003	1	298416,	300003,	Q05166
587	YDL087C	chrIV	-	300213	300999	300213	300999	1	300213,	300999,	Q07508
587	YDL086W	chrIV	+	301412	302234	301412	302234	1	301412,	302234,	Q07505
587	YDL086C-A	chrIV	-	301654	302089	301654	302089	1	301654,	302089,	n/a
587	YDL085C-A	chrIV	-	302463	302670	302463	302670	1	302463,	302670,	Q3E7B7
587	YDL085W	chrIV	+	303210	304848	303210	304848	1	303210,	304848,	Q07500
587	YDL084W	chrIV	+	305236	306577	305236	306577	1	305236,	306577,	Q07478
587	YDL083C	chrIV	-	306925	307789	306925	307789	2	306925,307765,	307333,307789,	P40213
587	YDL082W	chrIV	+	308423	309388	308423	309388	2	308423,308792,	308427,309388,	Q12690
587	YDL081C	chrIV	-	309801	310122	309801	310122	1	309801,	310122,	P05318
587	YDL080C	chrIV	-	310641	312471	310641	312471	1	310641,	312471,	Q07471
587	YDL079C	chrIV	-	312950	314748	312950	314748	2	312950,314336,	314044,314748,	P50873
587	YDL078C	chrIV	-	315356	316388	315356	316388	1	315356,	316388,	P32419
587	YDL077C	chrIV	-	316970	320120	316970	320120	1	316970,	320120,	Q07468
587	YDL076C	chrIV	-	320667	321552	320667	321552	1	320667,	321552,	Q07458
587	YDL075W	chrIV	+	322225	322988	322225	322988	2	322225,322703,	322282,322988,	P0C2H8
587	YDL074C	chrIV	-	324046	326149	324046	326149	1	324046,	326149,	Q07457
587	YDL073W	chrIV	+	326612	329567	326612	329567	1	326612,	329567,	Q07454
587	YDL072C	chrIV	-	329835	330447	329835	330447	1	329835,	330447,	Q07451
587	YDL071C	chrIV	-	330665	331040	330665	331040	1	330665,	331040,	n/a
587	YDL070W	chrIV	+	331023	332940	331023	332940	1	331023,	332940,	Q07442
587	YDL069C	chrIV	-	333120	333810	333120	333810	1	333120,	333810,	P14066
587	YDL068W	chrIV	+	333499	333829	333499	333829	1	333499,	333829,	n/a
587	YDL067C	chrIV	-	334216	334396	334216	334396	1	334216,	334396,	P07255
587	YDL066W	chrIV	+	334834	336121	334834	336121	1	334834,	336121,	P21954
587	YDL065C	chrIV	-	336248	337277	336248	337277	1	336248,	337277,	Q07418
587	YDL064W	chrIV	+	337486	338070	337486	338070	2	337486,337634,	337524,338070,	P50623
587	YDL063C	chrIV	-	338271	340134	338271	340134	1	338271,	340134,	Q07395
587	YDL062W	chrIV	+	339856	340282	339856	340282	1	339856,	340282,	n/a
587	YDL061C	chrIV	-	340627	340798	340627	340798	1	340627,	340798,	P41058
587	YDL060W	chrIV	+	341618	343985	341618	343985	1	341618,	343985,	Q07381
587	YDL059C	chrIV	-	344236	344953	344236	344953	1	344236,	344953,	Q12223
587	YDL058W	chrIV	+	345664	351037	345664	351037	1	345664,	351037,	P25386
587	YDL057W	chrIV	+	351433	352420	351433	352420	1	351433,	352420,	Q07379
587	YDL056W	chrIV	+	352876	355378	352876	355378	1	352876,	355378,	P39678
587	YDL055C	chrIV	-	355673	356759	355673	356759	1	355673,	356759,	P41940
587	YDL054C	chrIV	-	359824	361285	359824	361285	1	359824,	361285,	Q07376
587	YDL053C	chrIV	-	361698	362256	361698	362256	1	361698,	362256,	Q07362
587	YDL052C	chrIV	-	362671	363583	362671	363583	1	362671,	363583,	P33333
587	YDL051W	chrIV	+	363951	364779	363951	364779	1	363951,	364779,	P33399
587	YDL050C	chrIV	-	364445	364817	364445	364817	1	364445,	364817,	n/a
587	YDL049C	chrIV	-	365067	365874	365067	365874	1	365067,	365874,	P50112
587	YDL048C	chrIV	-	366738	368211	366738	368211	1	366738,	368211,	Q07351
587	YDL047W	chrIV	+	369770	370706	369770	370706	1	369770,	370706,	P20604
587	YDL046W	chrIV	+	371239	371761	371239	371761	1	371239,	371761,	Q12408
587	YDL045W-A	chrIV	+	372247	372535	372247	372535	1	372247,	372535,	O75012
587	YDL045C	chrIV	-	372687	373608	372687	373608	1	372687,	373608,	P38913
587	YDL044C	chrIV	-	373966	375289	373966	375289	1	373966,	375289,	P10849
587	YDL043C	chrIV	-	375679	376480	375679	376480	1	375679,	376480,	Q07350
587	YDL042C	chrIV	-	376756	378445	376756	378445	1	376756,	378445,	P06700
587	YDL041W	chrIV	+	378101	378455	378101	378455	1	378101,	378455,	n/a
587	YDL040C	chrIV	-	378873	381438	378873	381438	1	378873,	381438,	P12945
587	YDL039C	chrIV	-	381984	384081	381984	384081	1	381984,	384081,	Q12459
587	YDL037C	chrIV	-	384600	385587	384600	385587	1	384600,	385587,	Q12140
587	YDL036C	chrIV	-	387512	388901	387512	388901	1	387512,	388901,	Q12069
587	YDL035C	chrIV	-	389171	392057	389171	392057	1	389171,	392057,	Q12361
587	YDL034W	chrIV	+	391782	392127	391782	392127	1	391782,	392127,	n/a
588	YDL032W	chrIV	+	393689	394001	393689	394001	1	393689,	394001,	n/a
588	YDL031W	chrIV	+	394216	397204	394216	397204	1	394216,	397204,	Q12389
588	YDL030W	chrIV	+	397536	399129	397536	399129	1	397536,	399129,	P19736
588	YDL029W	chrIV	+	399339	400638	399339	400638	2	399339,399484,	399361,400638,	P32381
588	YDL028C	chrIV	-	400996	403291	400996	403291	1	400996,	403291,	P54199
588	YDL027C	chrIV	-	403694	404957	403694	404957	1	403694,	404957,	Q07349
588	YDL026W	chrIV	+	404748	405060	404748	405060	1	404748,	405060,	n/a
588	YDL025C	chrIV	-	405343	407206	405343	407206	1	405343,	407206,	Q12100
588	YDL025W-A	chrIV	+	405409	405514	405409	405514	1	405409,	405514,	n/a
588	YDL024C	chrIV	-	408450	409857	408450	409857	1	408450,	409857,	P52290
588	YDL022C-A	chrIV	-	409807	410056	409807	410056	1	409807,	410056,	n/a
588	YDL023C	chrIV	-	411760	412081	411760	412081	1	411760,	412081,	n/a
588	YDL022W	chrIV	+	411824	413000	411824	413000	1	411824,	413000,	Q00055
588	YDL021W	chrIV	+	413952	414888	413952	414888	1	413952,	414888,	Q12008
588	YDL020C	chrIV	-	415112	416708	415112	416708	1	415112,	416708,	Q03465
588	YDL019C	chrIV	-	417662	421514	417662	421514	1	417662,	421514,	Q12451
588	YDL018C	chrIV	-	422832	423510	422832	423510	1	422832,	423510,	Q12403
588	YDL017W	chrIV	+	424208	425732	424208	425732	1	424208,	425732,	P06243
588	YDL016C	chrIV	-	425569	425872	425569	425872	1	425569,	425872,	n/a
588	YDL015C	chrIV	-	426001	426934	426001	426934	1	426001,	426934,	Q99190
588	YDL014W	chrIV	+	427363	428347	427363	428347	1	427363,	428347,	P15646
588	YDL013W	chrIV	+	429066	430926	429066	430926	1	429066,	430926,	P32828
588	YDL012C	chrIV	-	431107	431517	431107	431517	2	431107,431472,	431386,431517,	Q12489
588	YDL011C	chrIV	-	432307	432631	432307	432631	1	432307,	432631,	n/a
588	YDL010W	chrIV	+	432329	433025	432329	433025	1	432329,	433025,	Q12438
588	YDL009C	chrIV	-	432924	433248	432924	433248	1	432924,	433248,	n/a
588	YDL008W	chrIV	+	433496	433994	433496	433994	1	433496,	433994,	Q12157
588	YDL007C-A	chrIV	-	436566	436824	436566	436824	1	436566,	436824,	Q2V2Q0
588	YDL007W	chrIV	+	438046	439360	438046	439360	1	438046,	439360,	P40327
588	YDL006W	chrIV	+	439908	440754	439908	440754	1	439908,	440754,	P35182
588	YDL005C	chrIV	-	441013	442309	441013	442309	1	441013,	442309,	Q12124
588	YDL004W	chrIV	+	443028	443511	443028	443511	1	443028,	443511,	Q12165
588	YDL003W	chrIV	+	444682	446383	444682	446383	1	444682,	446383,	Q12158
588	YDL002C	chrIV	-	446966	447578	446966	447578	1	446966,	447578,	Q03435
588	YDL001W	chrIV	+	447983	449276	447983	449276	1	447983,	449276,	Q03441
588	YDR001C	chrIV	-	450219	452475	450219	452475	1	450219,	452475,	P32356
588	YDR002W	chrIV	+	453044	453650	453044	453650	1	453044,	453650,	P41920
588	YDR003W	chrIV	+	454121	454754	454121	454754	1	454121,	454754,	Q03446
588	YDR003W-A	chrIV	+	454781	454904	454781	454904	1	454781,	454904,	Q3E7Z7
588	YDR004W	chrIV	+	455200	456583	455200	456583	1	455200,	456583,	P25301
588	YDR005C	chrIV	-	456835	458103	456835	458103	2	456835,458097,	458017,458103,	P41910
588	YDR006C	chrIV	-	458541	461247	458541	461247	1	458541,	461247,	P40317
588	YDR007W	chrIV	+	461841	462516	461841	462516	1	461841,	462516,	P00912
588	YDR008C	chrIV	-	462251	462602	462251	462602	1	462251,	462602,	n/a
588	YDR009W	chrIV	+	463433	464996	463433	464996	1	463433,	464996,	P13045
588	YDR010C	chrIV	-	465050	465383	465050	465383	1	465050,	465383,	n/a
588	YDR011W	chrIV	+	465918	470424	465918	470424	1	465918,	470424,	P32568
588	YDR012W	chrIV	+	471852	472941	471852	472941	1	471852,	472941,	P49626
588	YDR013W	chrIV	+	473156	473783	473156	473783	1	473156,	473783,	Q12488
588	YDR014W	chrIV	+	474045	475989	474045	475989	1	474045,	475989,	Q99359
588	YDR014W-A	chrIV	+	477796	478285	477796	478285	1	477796,	478285,	Q03937
588	YDR015C	chrIV	-	477959	478199	477959	478199	1	477959,	478199,	n/a
588	YDR016C	chrIV	-	478473	478758	478473	478758	1	478473,	478758,	Q12248
588	YDR017C	chrIV	-	479114	482267	479114	482267	1	479114,	482267,	Q12494
588	YDR018C	chrIV	-	482669	483860	482669	483860	1	482669,	483860,	Q12185
588	YDR019C	chrIV	-	484162	485365	484162	485365	1	484162,	485365,	P48015
588	YDR020C	chrIV	-	485745	486444	485745	486444	1	485745,	486444,	Q12084
588	YDR021W	chrIV	+	486803	488003	486803	488003	1	486803,	488003,	Q12099
588	YDR022C	chrIV	-	488071	488662	488071	488662	1	488071,	488662,	Q12421
588	YDR023W	chrIV	+	489507	490896	489507	490896	1	489507,	490896,	P07284
588	YDR024W	chrIV	+	491016	491502	491016	491502	1	491016,	491502,	n/a
588	YDR025W	chrIV	+	491514	492324	491514	492324	2	491514,491898,	491559,492324,	P26781
588	YDR026C	chrIV	-	492555	494268	492555	494268	1	492555,	494268,	Q12457
588	YDR027C	chrIV	-	494648	497318	494648	497318	1	494648,	497318,	Q12071
588	YDR028C	chrIV	-	497834	500879	497834	500879	1	497834,	500879,	Q00816
588	YDR029W	chrIV	+	501099	501414	501099	501414	1	501099,	501414,	n/a
588	YDR030C	chrIV	-	501752	503273	501752	503273	1	501752,	503273,	Q12021
588	YDR031W	chrIV	+	503497	503863	503497	503863	1	503497,	503863,	Q04341
588	YDR032C	chrIV	-	504098	504695	504098	504695	1	504098,	504695,	Q12335
588	YDR033W	chrIV	+	508146	509109	508146	509109	1	508146,	509109,	Q12117
588	YDR034C	chrIV	-	509736	512109	509736	512109	1	509736,	512109,	P40971
588	YDR034C-D	chrIV	-	514042	519356	514042	519356	2	514042,518063,	518062,519356,	Q12472
588	YDR034C-C	chrIV	-	518039	519356	518039	519356	1	518039,	519356,	Q12392
588	YDR034C-A	chrIV	-	520515	520692	520515	520692	1	520515,	520692,	P0C289
588	YDR034W-B	chrIV	+	521313	521469	521313	521469	1	521313,	521469,	Q6Q5X2
588	YDR035W	chrIV	+	521815	522928	521815	522928	1	521815,	522928,	P14843
589	YDR037W	chrIV	+	525439	527215	525439	527215	1	525439,	527215,	P15180
589	YDR038C	chrIV	-	527421	530697	527421	530697	1	527421,	530697,	Q12691
589	YDR039C	chrIV	-	531306	534582	531306	534582	1	531306,	534582,	Q01896
589	YDR040C	chrIV	-	535191	538467	535191	538467	1	535191,	538467,	P13587
589	YDR041W	chrIV	+	539802	540414	539802	540414	1	539802,	540414,	Q03201
589	YDR042C	chrIV	-	540600	541203	540600	541203	1	540600,	541203,	Q03205
589	YDR043C	chrIV	-	542673	543369	542673	543369	1	542673,	543369,	Q03125
589	YDR044W	chrIV	+	546641	547628	546641	547628	1	546641,	547628,	P11353
589	YDR045C	chrIV	-	547977	548310	547977	548310	1	547977,	548310,	Q04307
589	YDR046C	chrIV	-	548761	550576	548761	550576	1	548761,	550576,	P41815
589	YDR047W	chrIV	+	551859	552948	551859	552948	1	551859,	552948,	P32347
589	YDR048C	chrIV	-	553083	553398	553083	553398	1	553083,	553398,	n/a
589	YDR049W	chrIV	+	553253	555152	553253	555152	1	553253,	555152,	Q04311
589	YDR050C	chrIV	-	555725	556472	555725	556472	1	555725,	556472,	P00942
589	YDR051C	chrIV	-	557055	558060	557055	558060	1	557055,	558060,	Q99288
589	YDR052C	chrIV	-	558510	560625	558510	560625	1	558510,	560625,	P32325
589	YDR053W	chrIV	+	560248	560644	560248	560644	1	560248,	560644,	n/a
589	YDR054C	chrIV	-	561439	562327	561439	562327	1	561439,	562327,	P14682
589	YDR055W	chrIV	+	563526	564861	563526	564861	1	563526,	564861,	Q12355
589	YDR056C	chrIV	-	565022	565640	565022	565640	1	565022,	565640,	Q12025
589	YDR057W	chrIV	+	565926	567555	565926	567555	1	565926,	567555,	Q99220
589	YDR058C	chrIV	-	567722	568703	567722	568703	1	567722,	568703,	P54857
589	YDR059C	chrIV	-	569233	569770	569233	569770	2	569233,569723,	569633,569770,	P15732
589	YDR060W	chrIV	+	570648	573726	570648	573726	1	570648,	573726,	Q12176
589	YDR061W	chrIV	+	574163	575783	574163	575783	1	574163,	575783,	Q12298
589	YDR062W	chrIV	+	576473	578159	576473	578159	1	576473,	578159,	P40970
589	YDR063W	chrIV	+	578662	579112	578662	579112	1	578662,	579112,	Q12156
589	YDR064W	chrIV	+	579457	580452	579457	580452	2	579457,580017,	579478,580452,	P05756
589	YDR065W	chrIV	+	580686	581784	580686	581784	1	580686,	581784,	Q12167
589	YDR066C	chrIV	-	581907	582498	581907	582498	1	581907,	582498,	Q12378
589	YDR067C	chrIV	-	582790	583465	582790	583465	1	582790,	583465,	Q12454
589	YDR068W	chrIV	+	583712	584645	583712	584645	1	583712,	584645,	P54858
589	YDR069C	chrIV	-	584938	587719	584938	587719	1	584938,	587719,	P32571
589	YDR070C	chrIV	-	588097	588379	588097	588379	1	588097,	588379,	Q12497
589	YDR071C	chrIV	-	588826	589402	588826	589402	1	588826,	589402,	Q12447
589	YDR072C	chrIV	-	589760	591344	589760	591344	1	589760,	591344,	P38954
589	YDR073W	chrIV	+	592438	592948	592438	592948	1	592438,	592948,	P38956
589	YDR074W	chrIV	+	593892	596583	593892	596583	1	593892,	596583,	P31688
589	YDR075W	chrIV	+	597155	598082	597155	598082	1	597155,	598082,	P32345
589	YDR076W	chrIV	+	598467	599688	598467	599688	1	598467,	599688,	P38953
589	YDR077W	chrIV	+	600792	601809	600792	601809	1	600792,	601809,	Q01589
589	YDR078C	chrIV	-	602197	602869	602197	602869	1	602197,	602869,	P38957
589	YDR079W	chrIV	+	603063	603399	603063	603399	1	603063,	603399,	P38958
589	YDR079C-A	chrIV	-	603592	603811	603592	603811	1	603592,	603811,	Q3E7C1
589	YDR080W	chrIV	+	604007	606986	604007	606986	1	604007,	606986,	P38959
589	YDR081C	chrIV	-	607303	610081	607303	610081	1	607303,	610081,	P32896
589	YDR082W	chrIV	+	610440	611925	610440	611925	1	610440,	611925,	P38960
589	YDR083W	chrIV	+	612072	613251	612072	613251	1	612072,	613251,	P38961
589	YDR084C	chrIV	-	613404	614004	613404	614004	1	613404,	614004,	P38962
589	YDR085C	chrIV	-	614287	616150	614287	616150	1	614287,	616150,	P33304
589	YDR086C	chrIV	-	616927	617170	616927	617170	1	616927,	617170,	P35179
589	YDR087C	chrIV	-	617469	618306	617469	618306	1	617469,	618306,	P35178
589	YDR088C	chrIV	-	618496	619645	618496	619645	1	618496,	619645,	Q02775
589	YDR089W	chrIV	+	622111	624721	622111	624721	1	622111,	624721,	P38966
589	YDR090C	chrIV	-	625065	625998	625065	625998	1	625065,	625998,	Q03193
589	YDR091C	chrIV	-	626707	628534	626707	628534	1	626707,	628534,	Q03195
589	YDR092W	chrIV	+	629875	630605	629875	630605	2	629875,630173,	629905,630605,	P52490
589	YDR093W	chrIV	+	631281	636120	631281	636120	1	631281,	636120,	Q12675
589	YDR094W	chrIV	+	635839	636175	635839	636175	1	635839,	636175,	n/a
589	YDR095C	chrIV	-	636116	636527	636116	636527	1	636116,	636527,	n/a
589	YDR096W	chrIV	+	637138	639823	637138	639823	1	637138,	639823,	Q03833
589	YDR097C	chrIV	-	640108	643837	640108	643837	1	640108,	643837,	Q03834
589	YDR098C	chrIV	-	644177	645035	644177	645035	1	644177,	645035,	Q03835
589	YDR098C-B	chrIV	-	645857	651126	645857	651126	2	645857,649821,	649820,651126,	Q03855
589	YDR098C-A	chrIV	-	649803	651126	649803	651126	1	649803,	651126,	Q03856
589	YDR099W	chrIV	+	653606	654428	653606	654428	1	653606,	654428,	P34730
590	YDR101C	chrIV	-	655685	657467	655685	657467	1	655685,	657467,	Q03862
590	YDR102C	chrIV	-	657647	657980	657647	657980	1	657647,	657980,	n/a
590	YDR103W	chrIV	+	658349	661103	658349	661103	1	658349,	661103,	P32917
590	YDR104C	chrIV	-	661172	664910	661172	664910	1	661172,	664910,	Q03868
590	YDR105C	chrIV	-	665348	666770	665348	666770	1	665348,	666770,	Q12116
590	YDR106W	chrIV	+	667003	667858	667003	667858	1	667003,	667858,	Q04549
590	YDR107C	chrIV	-	669015	671034	669015	671034	1	669015,	671034,	Q04562
590	YDR108W	chrIV	+	671268	673365	671268	673365	1	671268,	673365,	P46944
590	YDR109C	chrIV	-	673519	675667	673519	675667	1	673519,	675667,	Q04585
590	YDR110W	chrIV	+	676101	677802	676101	677802	1	676101,	677802,	O13329
590	YDR111C	chrIV	-	678240	679764	678240	679764	1	678240,	679764,	P52892
590	YDR112W	chrIV	+	679543	679852	679543	679852	1	679543,	679852,	n/a
590	YDR113C	chrIV	-	680495	681617	680495	681617	1	680495,	681617,	P40316
590	YDR114C	chrIV	-	681923	682226	681923	682226	1	681923,	682226,	Q04597
590	YDR115W	chrIV	+	682174	682492	682174	682492	1	682174,	682492,	Q04598
590	YDR116C	chrIV	-	682723	683581	682723	683581	1	682723,	683581,	Q04599
590	YDR117C	chrIV	-	683945	685643	683945	685643	1	683945,	685643,	Q04600
590	YDR118W	chrIV	+	685881	687840	685881	687840	1	685881,	687840,	Q04601
590	YDR118W-A	chrIV	+	687767	687884	687767	687884	1	687767,	687884,	n/a
590	YDR119W	chrIV	+	688226	690533	688226	690533	1	688226,	690533,	Q04602
590	YDR119W-A	chrIV	+	691013	691214	691013	691214	1	691013,	691214,	Q2V2P9
590	YDR120C	chrIV	-	691548	693261	691548	693261	1	691548,	693261,	P15565
590	YDR121W	chrIV	+	693584	694175	693584	694175	1	693584,	694175,	Q04603
590	YDR122W	chrIV	+	694699	697894	694699	697894	1	694699,	697894,	P13185
590	YDR123C	chrIV	-	698553	699468	698553	699468	1	698553,	699468,	P26798
590	YDR124W	chrIV	+	700314	701289	700314	701289	1	700314,	701289,	Q04608
590	YDR125C	chrIV	-	701396	702758	701396	702758	1	701396,	702758,	Q04623
590	YDR126W	chrIV	+	703233	704244	703233	704244	1	703233,	704244,	Q04629
590	YDR127W	chrIV	+	704483	709250	704483	709250	1	704483,	709250,	P08566
590	YDR128W	chrIV	+	709548	712995	709548	712995	1	709548,	712995,	Q03897
590	YDR129C	chrIV	-	713339	715379	713339	715379	2	713339,715358,	715247,715379,	P32599
590	YDR130C	chrIV	-	715746	716622	715746	716622	1	715746,	716622,	Q03898
590	YDR131C	chrIV	-	716789	718460	716789	718460	1	716789,	718460,	Q03899
590	YDR132C	chrIV	-	718815	720303	718815	720303	1	718815,	720303,	Q03900
590	YDR133C	chrIV	-	720961	721297	720961	721297	1	720961,	721297,	n/a
590	YDR135C	chrIV	-	723003	727551	723003	727551	1	723003,	727551,	P39109
590	YDR136C	chrIV	-	727710	728283	727710	728283	1	727710,	728283,	n/a
590	YDR137W	chrIV	+	728258	730250	728258	730250	1	728258,	730250,	P16664
